Geographic Name,2023,2023,2023,2022,2022,2022,2021,2021,2021,2020,2020,2020,2019,2019,2019,2018,2018,2018,2017,2017,2017,2016,2016,2016,2015,2015,2015,2014,2014,2014,2013,2013,2013,2012,2012,2012,2011,2011,2011,2010,2010,2010,2009,2009,2009,2008,2008,2008,2007,2007,2007,2006,2006,2006,2005,2005,2005,2004,2004,2004,2003,2003,2003,2002,2002,2002,2001,2001,2001,2000,2000,2000
Jackson County,"$74,910.00","$69,898.00","$79,922.00","$64,792.00","$58,683.00","$70,901.00","$61,307.00","$55,214.00","$67,400.00","$61,538.00","$56,357.00","$66,719.00","$57,687.00","$51,866.00","$63,508.00","$54,663.00","$49,004.00","$60,322.00","$52,311.00","$47,201.00","$57,421.00","$49,769.00","$46,417.00","$53,121.00","$49,956.00","$46,055.00","$53,857.00","$50,299.00","$46,993.00","$53,605.00","$46,180.00","$43,134.00","$49,226.00","$45,885.00","$42,093.00","$49,677.00","$44,840.00","$40,642.00","$49,038.00","$42,274.00","$38,736.00","$45,812.00","$44,567.00","$40,806.00","$48,327.00","$41,944.00","$38,425.00","$45,463.00","$41,948.00","$38,701.00","$45,195.00","$38,489.00","$36,318.00","$40,659.00","$39,206.00","$35,994.00","$42,417.00","$38,603.00","$36,224.00","$41,139.00","$36,671.00","$34,406.00","$39,086.00","$35,927.00","$33,518.00","$38,510.00","$35,328.00","$32,972.00","$37,853.00","$36,066.00","$33,450.00","$38,887.00"
Jasper County,"$72,394.00","$65,446.00","$79,342.00","$69,047.00","$61,883.00","$76,211.00","$65,714.00","$61,077.00","$70,351.00","$63,458.00","$59,348.00","$67,568.00","$67,317.00","$63,416.00","$71,218.00","$60,378.00","$55,236.00","$65,520.00","$53,670.00","$48,494.00","$58,846.00","$53,829.00","$49,405.00","$58,253.00","$53,765.00","$50,209.00","$57,321.00","$52,750.00","$48,464.00","$57,036.00","$55,492.00","$52,389.00","$58,595.00","$51,723.00","$47,892.00","$55,554.00","$50,469.00","$46,341.00","$54,597.00","$46,565.00","$42,705.00","$50,425.00","$48,439.00","$45,847.00","$51,030.00","$48,734.00","$45,715.00","$51,754.00","$47,834.00","$44,475.00","$51,193.00","$44,923.00","$42,404.00","$47,442.00","$46,303.00","$43,070.00","$49,537.00","$46,277.00","$43,431.00","$49,310.00","$44,833.00","$42,049.00","$47,801.00","$44,005.00","$41,051.00","$47,170.00","$43,667.00","$40,735.00","$46,810.00","$44,046.00","$40,849.00","$47,493.00"
Jefferson County,"$58,146.00","$51,615.00","$64,677.00","$59,603.00","$53,077.00","$66,129.00","$52,763.00","$46,619.00","$58,907.00","$52,830.00","$45,077.00","$60,583.00","$51,741.00","$46,451.00","$57,031.00","$46,715.00","$41,672.00","$51,758.00","$48,712.00","$43,895.00","$53,529.00","$46,617.00","$42,138.00","$51,096.00","$43,495.00","$39,104.00","$47,886.00","$41,094.00","$36,776.00","$45,412.00","$41,942.00","$38,102.00","$45,782.00","$40,921.00","$37,252.00","$44,590.00","$39,743.00","$35,708.00","$43,778.00","$40,158.00","$36,544.00","$43,772.00","$41,523.00","$37,693.00","$45,353.00","$43,257.00","$39,366.00","$47,149.00","$39,900.00","$36,360.00","$43,440.00","$37,776.00","$34,553.00","$41,000.00","$36,341.00","$33,105.00","$39,578.00","$35,315.00","$33,105.00","$37,673.00","$33,859.00","$31,708.00","$36,155.00","$34,363.00","$32,045.00","$36,849.00","$35,299.00","$32,926.00","$37,844.00","$35,808.00","$33,194.00","$38,628.00"
Johnson County,"$74,665.00","$68,483.00","$80,847.00","$74,909.00","$70,619.00","$79,199.00","$68,664.00","$63,948.00","$73,380.00","$68,790.00","$63,073.00","$74,507.00","$67,295.00","$62,116.00","$72,474.00","$64,387.00","$59,944.00","$68,830.00","$49,889.00","$46,807.00","$52,971.00","$58,904.00","$55,655.00","$62,153.00","$57,706.00","$53,718.00","$61,694.00","$59,946.00","$55,972.00","$63,920.00","$53,204.00","$50,178.00","$56,230.00","$52,934.00","$49,846.00","$56,022.00","$53,570.00","$49,913.00","$57,227.00","$51,014.00","$47,839.00","$54,189.00","$48,955.00","$47,308.00","$50,601.00","$54,871.00","$51,257.00","$58,485.00","$51,587.00","$49,282.00","$53,893.00","$46,415.00","$44,258.00","$48,572.00","$44,466.00","$42,072.00","$46,860.00","$44,426.00","$41,756.00","$47,265.00","$43,989.00","$41,330.00","$46,819.00","$42,781.00","$39,974.00","$45,786.00","$42,624.00","$39,811.00","$45,636.00","$42,827.00","$39,811.00","$46,072.00"
Jones County,"$74,193.00","$66,872.00","$81,514.00","$70,671.00","$62,751.00","$78,591.00","$62,810.00","$58,523.00","$67,097.00","$61,736.00","$52,588.00","$70,884.00","$63,399.00","$57,646.00","$69,152.00","$55,405.00","$52,271.00","$58,539.00","$52,616.00","$47,056.00","$58,176.00","$55,210.00","$49,840.00","$60,580.00","$55,789.00","$51,186.00","$60,392.00","$51,558.00","$47,573.00","$55,543.00","$54,749.00","$51,096.00","$58,402.00","$52,442.00","$49,141.00","$55,743.00","$50,929.00","$47,987.00","$53,871.00","$46,600.00","$42,660.00","$50,540.00","$48,254.00","$44,756.00","$51,751.00","$46,012.00","$42,237.00","$49,787.00","$44,657.00","$40,508.00","$48,805.00","$42,856.00","$39,442.00","$46,269.00","$42,292.00","$38,725.00","$45,859.00","$40,467.00","$38,001.00","$43,092.00","$38,408.00","$36,055.00","$40,916.00","$38,290.00","$35,760.00","$41,000.00","$38,323.00","$35,800.00","$41,024.00","$38,612.00","$35,843.00","$41,596.00"
Keokuk County,"$65,656.00","$58,172.00","$73,140.00","$65,653.00","$60,368.00","$70,938.00","$56,843.00","$50,238.00","$63,448.00","$54,790.00","$47,355.00","$62,225.00","$54,937.00","$50,078.00","$59,796.00","$52,122.00","$47,652.00","$56,592.00","$60,375.00","$55,983.00","$64,767.00","$49,898.00","$45,014.00","$54,782.00","$50,054.00","$45,889.00","$54,219.00","$48,316.00","$43,514.00","$53,118.00","$47,626.00","$43,625.00","$51,627.00","$44,648.00","$40,903.00","$48,393.00","$42,766.00","$39,372.00","$46,160.00","$42,999.00","$39,154.00","$46,844.00","$42,969.00","$39,792.00","$46,145.00","$42,683.00","$38,930.00","$46,436.00","$42,501.00","$38,892.00","$46,110.00","$40,485.00","$37,791.00","$43,179.00","$39,072.00","$35,890.00","$42,253.00","$38,567.00","$36,212.00","$41,075.00","$36,291.00","$34,081.00","$38,645.00","$35,411.00","$33,065.00","$37,923.00","$35,073.00","$32,749.00","$37,561.00","$35,333.00","$32,758.00","$38,111.00"
Kossuth County,"$66,667.00","$59,262.00","$74,072.00","$65,510.00","$58,855.00","$72,165.00","$62,571.00","$56,421.00","$68,721.00","$65,006.00","$58,069.00","$71,943.00","$59,568.00","$54,209.00","$64,927.00","$55,486.00","$51,638.00","$59,334.00","$52,459.00","$47,253.00","$57,665.00","$55,129.00","$51,730.00","$58,528.00","$52,433.00","$49,402.00","$55,464.00","$52,967.00","$47,903.00","$58,031.00","$55,972.00","$51,156.00","$60,788.00","$51,137.00","$47,986.00","$54,288.00","$46,294.00","$42,947.00","$49,641.00","$47,930.00","$44,003.00","$51,857.00","$47,812.00","$43,941.00","$51,682.00","$46,389.00","$42,936.00","$49,841.00","$45,953.00","$42,568.00","$49,337.00","$41,227.00","$37,997.00","$44,458.00","$39,878.00","$36,587.00","$43,169.00","$40,394.00","$37,860.00","$43,097.00","$37,940.00","$35,580.00","$40,457.00","$37,242.00","$34,711.00","$39,958.00","$36,274.00","$33,818.00","$38,908.00","$36,412.00","$33,738.00","$39,299.00"
Lee County,"$60,053.00","$53,438.00","$66,668.00","$59,017.00","$53,791.00","$64,243.00","$56,001.00","$50,750.00","$61,252.00","$58,619.00","$53,259.00","$63,979.00","$51,089.00","$45,547.00","$56,631.00","$48,241.00","$43,887.00","$52,595.00","$67,056.00","$60,583.00","$73,529.00","$49,654.00","$45,488.00","$53,820.00","$45,428.00","$41,531.00","$49,325.00","$44,719.00","$40,825.00","$48,613.00","$45,307.00","$41,641.00","$48,973.00","$41,291.00","$38,201.00","$44,381.00","$43,110.00","$39,423.00","$46,797.00","$40,363.00","$37,327.00","$43,399.00","$40,921.00","$37,909.00","$43,934.00","$43,718.00","$40,849.00","$46,586.00","$40,048.00","$37,037.00","$43,060.00","$39,647.00","$36,808.00","$42,485.00","$39,932.00","$37,689.00","$42,175.00","$38,160.00","$35,839.00","$40,630.00","$36,645.00","$34,403.00","$39,033.00","$35,770.00","$33,378.00","$38,334.00","$36,195.00","$33,791.00","$38,770.00","$37,192.00","$34,509.00","$40,083.00"
Linn County,"$73,079.00","$69,774.00","$76,384.00","$74,134.00","$69,088.00","$79,180.00","$70,464.00","$66,220.00","$74,708.00","$69,559.00","$65,424.00","$73,694.00","$64,783.00","$61,211.00","$68,355.00","$64,878.00","$61,674.00","$68,082.00","$60,558.00","$55,125.00","$65,991.00","$64,625.00","$61,274.00","$67,976.00","$58,142.00","$55,259.00","$61,025.00","$62,700.00","$60,108.00","$65,292.00","$56,503.00","$54,541.00","$58,465.00","$57,663.00","$55,098.00","$60,228.00","$55,772.00","$53,352.00","$58,192.00","$54,806.00","$52,401.00","$57,211.00","$53,700.00","$51,094.00","$56,306.00","$55,173.00","$52,261.00","$58,085.00","$53,076.00","$50,359.00","$55,794.00","$46,933.00","$45,388.00","$48,477.00","$49,507.00","$46,802.00","$52,212.00","$48,887.00","$46,075.00","$51,870.00","$47,044.00","$44,331.00","$49,925.00","$46,741.00","$43,815.00","$49,863.00","$47,589.00","$44,620.00","$50,754.00","$48,597.00","$45,323.00","$52,109.00"
Louisa County,"$76,120.00","$69,530.00","$82,710.00","$70,953.00","$63,719.00","$78,187.00","$64,151.00","$57,839.00","$70,463.00","$72,404.00","$66,132.00","$78,676.00","$60,544.00","$55,045.00","$66,043.00","$49,585.00","$45,422.00","$53,748.00","$50,481.00","$46,761.00","$54,201.00","$52,271.00","$46,903.00","$57,639.00","$53,197.00","$48,283.00","$58,111.00","$50,924.00","$46,947.00","$54,901.00","$51,387.00","$46,863.00","$55,911.00","$48,191.00","$44,122.00","$52,260.00","$48,372.00","$43,998.00","$52,746.00","$50,301.00","$46,362.00","$54,240.00","$45,367.00","$41,193.00","$49,542.00","$44,429.00","$40,610.00","$48,248.00","$47,339.00","$43,450.00","$51,228.00","$44,670.00","$40,872.00","$48,468.00","$45,685.00","$41,994.00","$49,376.00","$43,107.00","$40,507.00","$45,874.00","$41,256.00","$38,787.00","$43,882.00","$41,004.00","$38,350.00","$43,842.00","$40,354.00","$37,753.00","$43,134.00","$41,180.00","$38,199.00","$44,394.00"
Lucas County,"$59,540.00","$52,564.00","$66,516.00","$60,245.00","$53,834.00","$66,656.00","$64,796.00","$61,029.00","$68,563.00","$48,662.00","$42,085.00","$55,239.00","$53,085.00","$47,505.00","$58,665.00","$49,956.00","$45,451.00","$54,461.00","$56,496.00","$50,939.00","$62,053.00","$55,871.00","$52,216.00","$59,526.00","$46,933.00","$42,555.00","$51,311.00","$42,582.00","$38,610.00","$46,554.00","$41,011.00","$37,567.00","$44,455.00","$45,158.00","$42,404.00","$47,912.00","$38,422.00","$34,571.00","$42,273.00","$39,207.00","$35,489.00","$42,925.00","$38,122.00","$34,220.00","$42,024.00","$41,007.00","$37,127.00","$44,886.00","$38,997.00","$35,123.00","$42,871.00","$35,826.00","$32,548.00","$39,103.00","$36,943.00","$34,000.00","$39,887.00","$34,282.00","$32,138.00","$36,570.00","$32,687.00","$30,608.00","$34,907.00","$32,402.00","$30,179.00","$34,788.00","$32,244.00","$30,031.00","$34,620.00","$32,947.00","$30,541.00","$35,541.00"
Lyon County,"$74,790.00","$67,497.00","$82,083.00","$74,061.00","$67,092.00","$81,030.00","$70,654.00","$63,862.00","$77,446.00","$67,280.00","$59,354.00","$75,206.00","$66,139.00","$58,883.00","$73,395.00","$69,048.00","$62,663.00","$75,433.00","$51,754.00","$46,680.00","$56,828.00","$62,496.00","$56,889.00","$68,103.00","$64,057.00","$58,726.00","$69,388.00","$61,750.00","$57,017.00","$66,483.00","$60,548.00","$55,118.00","$65,978.00","$54,695.00","$50,573.00","$58,817.00","$53,398.00","$49,731.00","$57,065.00","$51,491.00","$47,169.00","$55,813.00","$48,467.00","$45,121.00","$51,812.00","$50,289.00","$45,691.00","$54,887.00","$48,878.00","$45,112.00","$52,644.00","$45,417.00","$42,059.00","$48,774.00","$44,756.00","$41,078.00","$48,434.00","$44,195.00","$41,432.00","$47,143.00","$39,462.00","$37,020.00","$42,065.00","$38,234.00","$35,707.00","$40,941.00","$38,671.00","$36,118.00","$41,405.00","$38,539.00","$35,752.00","$41,544.00"
Madison County,"$84,509.00","$73,867.00","$95,151.00","$80,887.00","$72,768.00","$89,006.00","$82,730.00","$78,543.00","$86,917.00","$75,563.00","$65,927.00","$85,199.00","$72,578.00","$64,663.00","$80,493.00","$74,794.00","$68,817.00","$80,771.00","$50,426.00","$47,979.00","$52,873.00","$64,776.00","$58,928.00","$70,624.00","$65,294.00","$61,644.00","$68,944.00","$62,230.00","$57,291.00","$67,169.00","$59,074.00","$53,788.00","$64,360.00","$59,417.00","$54,601.00","$64,233.00","$56,258.00","$50,846.00","$61,670.00","$52,351.00","$48,084.00","$56,618.00","$55,607.00","$51,369.00","$59,845.00","$51,973.00","$47,979.00","$55,968.00","$55,396.00","$50,309.00","$60,484.00","$50,140.00","$46,177.00","$54,103.00","$52,205.00","$48,925.00","$55,485.00","$48,952.00","$45,926.00","$52,178.00","$46,508.00","$43,640.00","$49,565.00","$45,133.00","$42,108.00","$48,375.00","$43,960.00","$41,031.00","$47,097.00","$43,836.00","$40,679.00","$47,238.00"
Mahaska County,"$71,332.00","$63,643.00","$79,021.00","$68,759.00","$62,998.00","$74,520.00","$62,776.00","$55,444.00","$70,108.00","$59,704.00","$52,567.00","$66,841.00","$59,242.00","$52,930.00","$65,554.00","$56,492.00","$52,570.00","$60,414.00","$46,169.00","$42,105.00","$50,233.00","$51,839.00","$47,498.00","$56,180.00","$50,335.00","$46,992.00","$53,678.00","$48,584.00","$44,316.00","$52,852.00","$48,978.00","$44,895.00","$53,061.00","$48,705.00","$44,981.00","$52,429.00","$47,598.00","$43,407.00","$51,789.00","$45,211.00","$41,540.00","$48,882.00","$45,021.00","$41,561.00","$48,481.00","$46,872.00","$42,851.00","$50,894.00","$44,234.00","$40,590.00","$47,879.00","$42,240.00","$39,656.00","$44,824.00","$42,066.00","$39,615.00","$44,517.00","$41,807.00","$39,305.00","$44,468.00","$38,740.00","$36,394.00","$41,238.00","$38,018.00","$35,548.00","$40,660.00","$38,576.00","$36,086.00","$41,239.00","$39,904.00","$37,113.00","$42,906.00"
Marion County,"$79,709.00","$73,214.00","$86,204.00","$73,451.00","$65,555.00","$81,347.00","$69,307.00","$63,528.00","$75,086.00","$64,327.00","$56,852.00","$71,802.00","$66,381.00","$60,867.00","$71,895.00","$63,491.00","$57,806.00","$69,176.00","$49,281.00","$44,253.00","$54,309.00","$61,098.00","$57,452.00","$64,744.00","$57,411.00","$52,482.00","$62,340.00","$57,046.00","$52,615.00","$61,477.00","$56,883.00","$51,867.00","$61,899.00","$55,505.00","$51,475.00","$59,535.00","$51,996.00","$49,548.00","$54,444.00","$52,845.00","$48,704.00","$56,986.00","$52,221.00","$48,610.00","$55,832.00","$51,252.00","$48,480.00","$54,025.00","$54,247.00","$50,674.00","$57,821.00","$50,391.00","$47,070.00","$53,712.00","$47,273.00","$43,671.00","$50,876.00","$47,063.00","$44,130.00","$50,192.00","$44,594.00","$41,811.00","$47,561.00","$44,065.00","$41,105.00","$47,238.00","$43,813.00","$40,883.00","$46,953.00","$45,003.00","$41,724.00","$48,539.00"
Marshall County,"$64,005.00","$58,461.00","$69,549.00","$69,818.00","$64,548.00","$75,088.00","$63,541.00","$58,231.00","$68,851.00","$64,341.00","$57,540.00","$71,142.00","$55,631.00","$50,186.00","$61,076.00","$59,552.00","$55,779.00","$63,325.00","$57,197.00","$52,199.00","$62,195.00","$53,645.00","$49,173.00","$58,117.00","$53,980.00","$50,708.00","$57,252.00","$50,244.00","$47,752.00","$52,736.00","$51,382.00","$48,809.00","$53,955.00","$51,348.00","$47,796.00","$54,900.00","$47,535.00","$44,005.00","$51,065.00","$45,911.00","$42,225.00","$49,597.00","$45,190.00","$42,522.00","$47,859.00","$44,615.00","$41,241.00","$47,990.00","$45,565.00","$41,933.00","$49,198.00","$43,005.00","$39,885.00","$46,126.00","$43,104.00","$40,176.00","$46,032.00","$41,344.00","$38,887.00","$43,956.00","$39,962.00","$37,593.00","$42,480.00","$38,839.00","$36,345.00","$41,503.00","$38,561.00","$36,102.00","$41,188.00","$39,123.00","$36,411.00","$42,037.00"
Mills County,"$82,260.00","$75,762.00","$88,758.00","$75,835.00","$67,383.00","$84,287.00","$76,917.00","$69,134.00","$84,700.00","$76,010.00","$68,092.00","$83,928.00","$72,679.00","$67,045.00","$78,313.00","$64,271.00","$57,900.00","$70,642.00","$48,191.00","$42,933.00","$53,449.00","$75,550.00","$71,604.00","$79,496.00","$62,507.00","$57,374.00","$67,640.00","$59,399.00","$54,700.00","$64,098.00","$56,504.00","$51,145.00","$61,863.00","$56,968.00","$51,850.00","$62,086.00","$57,331.00","$52,390.00","$62,272.00","$57,359.00","$52,379.00","$62,339.00","$54,646.00","$50,078.00","$59,215.00","$55,094.00","$50,276.00","$59,913.00","$51,367.00","$46,404.00","$56,331.00","$55,739.00","$51,753.00","$59,724.00","$49,104.00","$45,048.00","$53,159.00","$48,283.00","$45,190.00","$51,588.00","$44,758.00","$41,923.00","$47,785.00","$43,017.00","$39,979.00","$46,286.00","$41,646.00","$38,780.00","$44,724.00","$42,625.00","$39,479.00","$46,021.00"
Mitchell County,"$74,249.00","$66,479.00","$82,019.00","$65,132.00","$58,187.00","$72,077.00","$61,719.00","$55,561.00","$67,877.00","$67,127.00","$57,611.00","$76,643.00","$61,247.00","$55,554.00","$66,940.00","$59,558.00","$53,802.00","$65,314.00","$72,184.00","$68,508.00","$75,860.00","$55,129.00","$49,676.00","$60,582.00","$61,352.00","$57,922.00","$64,782.00","$52,616.00","$47,682.00","$57,550.00","$53,049.00","$48,042.00","$58,056.00","$50,848.00","$46,116.00","$55,580.00","$45,430.00","$42,178.00","$48,682.00","$47,406.00","$43,356.00","$51,456.00","$46,684.00","$42,528.00","$50,840.00","$46,629.00","$42,648.00","$50,610.00","$43,506.00","$39,639.00","$47,373.00","$41,523.00","$38,313.00","$44,732.00","$41,373.00","$37,902.00","$44,845.00","$41,049.00","$38,576.00","$43,680.00","$37,024.00","$34,766.00","$39,428.00","$36,633.00","$34,279.00","$39,150.00","$36,185.00","$33,861.00","$38,668.00","$36,666.00","$34,059.00","$39,472.00"
Monona County,"$59,814.00","$53,591.00","$66,037.00","$60,237.00","$53,572.00","$66,902.00","$56,394.00","$50,195.00","$62,593.00","$58,079.00","$53,942.00","$62,216.00","$53,104.00","$47,603.00","$58,605.00","$50,530.00","$46,706.00","$54,354.00","$76,146.00","$71,207.00","$81,085.00","$47,371.00","$42,592.00","$52,150.00","$43,991.00","$39,937.00","$48,045.00","$43,178.00","$38,990.00","$47,366.00","$41,461.00","$40,098.00","$42,824.00","$44,254.00","$40,195.00","$48,313.00","$41,458.00","$37,836.00","$45,080.00","$43,052.00","$39,462.00","$46,642.00","$41,072.00","$37,116.00","$45,028.00","$41,009.00","$37,150.00","$44,867.00","$38,362.00","$34,697.00","$42,027.00","$37,093.00","$34,331.00","$39,854.00","$33,435.00","$31,087.00","$35,783.00","$36,161.00","$33,947.00","$38,520.00","$33,628.00","$31,531.00","$35,865.00","$33,581.00","$31,329.00","$35,993.00","$33,580.00","$31,350.00","$35,968.00","$34,179.00","$31,701.00","$36,850.00"
Monroe County,"$65,959.00","$59,296.00","$72,622.00","$66,176.00","$58,387.00","$73,965.00","$62,014.00","$54,889.00","$69,139.00","$58,297.00","$49,295.00","$67,299.00","$56,397.00","$49,695.00","$63,099.00","$56,541.00","$51,170.00","$61,912.00","$45,259.00","$40,348.00","$50,170.00","$49,402.00","$44,687.00","$54,117.00","$48,181.00","$43,336.00","$53,026.00","$44,705.00","$40,715.00","$48,695.00","$49,012.00","$44,841.00","$53,183.00","$45,265.00","$41,201.00","$49,329.00","$42,961.00","$39,645.00","$46,277.00","$42,631.00","$38,715.00","$46,547.00","$41,103.00","$37,058.00","$45,149.00","$47,628.00","$44,438.00","$50,818.00","$41,456.00","$37,771.00","$45,142.00","$39,658.00","$36,044.00","$43,272.00","$37,245.00","$33,858.00","$40,631.00","$37,153.00","$34,888.00","$39,564.00","$35,476.00","$33,286.00","$37,812.00","$35,219.00","$32,879.00","$37,727.00","$35,243.00","$32,913.00","$37,739.00","$36,031.00","$33,438.00","$38,824.00"
Montgomery County,"$60,487.00","$53,733.00","$67,241.00","$58,895.00","$52,955.00","$64,835.00","$53,399.00","$47,155.00","$59,643.00","$54,767.00","$46,897.00","$62,637.00","$52,715.00","$48,001.00","$57,429.00","$49,966.00","$45,527.00","$54,405.00","$59,903.00","$55,252.00","$64,554.00","$47,197.00","$43,196.00","$51,198.00","$43,210.00","$39,269.00","$47,151.00","$42,046.00","$37,928.00","$46,164.00","$44,669.00","$40,788.00","$48,550.00","$46,142.00","$42,968.00","$49,316.00","$41,437.00","$37,739.00","$45,135.00","$41,068.00","$37,381.00","$44,755.00","$39,430.00","$36,025.00","$42,834.00","$36,817.00","$33,630.00","$40,005.00","$41,225.00","$37,270.00","$45,181.00","$37,655.00","$34,428.00","$40,882.00","$37,408.00","$34,239.00","$40,576.00","$37,074.00","$34,800.00","$39,497.00","$34,346.00","$32,198.00","$36,636.00","$33,887.00","$31,612.00","$36,326.00","$33,773.00","$31,525.00","$36,181.00","$34,710.00","$32,201.00","$37,414.00"
Muscatine County,"$66,309.00","$60,653.00","$71,965.00","$69,096.00","$62,110.00","$76,082.00","$63,519.00","$57,024.00","$70,014.00","$62,877.00","$56,290.00","$69,464.00","$61,767.00","$55,920.00","$67,614.00","$58,465.00","$53,306.00","$63,624.00","$50,729.00","$46,679.00","$54,779.00","$57,583.00","$53,120.00","$62,046.00","$53,401.00","$49,276.00","$57,526.00","$54,441.00","$50,805.00","$58,077.00","$54,025.00","$49,205.00","$58,845.00","$53,219.00","$49,838.00","$56,600.00","$47,966.00","$44,050.00","$51,882.00","$47,583.00","$44,357.00","$50,809.00","$48,671.00","$45,300.00","$52,042.00","$53,234.00","$49,255.00","$57,213.00","$51,826.00","$48,337.00","$55,315.00","$48,790.00","$46,307.00","$51,273.00","$43,921.00","$40,901.00","$46,940.00","$45,557.00","$42,920.00","$48,357.00","$44,460.00","$41,898.00","$47,178.00","$43,729.00","$40,996.00","$46,645.00","$43,447.00","$40,751.00","$46,322.00","$43,948.00","$40,996.00","$47,112.00"
O'Brien County,"$69,914.00","$62,471.00","$77,357.00","$67,470.00","$59,878.00","$75,062.00","$62,959.00","$56,899.00","$69,019.00","$63,559.00","$55,146.00","$71,972.00","$60,298.00","$53,523.00","$67,073.00","$53,147.00","$49,826.00","$56,468.00","$52,047.00","$46,742.00","$57,352.00","$50,607.00","$46,077.00","$55,137.00","$53,907.00","$48,792.00","$59,022.00","$55,968.00","$52,137.00","$59,799.00","$57,287.00","$53,018.00","$61,556.00","$49,861.00","$45,067.00","$54,655.00","$46,233.00","$42,183.00","$50,283.00","$44,209.00","$40,871.00","$47,547.00","$43,292.00","$40,027.00","$46,557.00","$46,584.00","$42,309.00","$50,858.00","$44,359.00","$41,019.00","$47,700.00","$41,063.00","$37,733.00","$44,394.00","$40,558.00","$37,856.00","$43,261.00","$41,389.00","$38,829.00","$44,117.00","$38,586.00","$36,194.00","$41,137.00","$37,641.00","$35,111.00","$40,353.00","$37,360.00","$34,848.00","$40,053.00","$37,747.00","$34,965.00","$40,751.00"
Osceola County,"$72,569.00","$64,363.00","$80,775.00","$64,993.00","$56,964.00","$73,022.00","$62,624.00","$57,089.00","$68,159.00","$63,695.00","$54,950.00","$72,440.00","$60,702.00","$54,120.00","$67,284.00","$60,627.00","$55,939.00","$65,315.00","$51,901.00","$47,098.00","$56,704.00","$55,375.00","$50,326.00","$60,424.00","$54,415.00","$49,187.00","$59,643.00","$51,423.00","$46,116.00","$56,730.00","$51,017.00","$46,130.00","$55,904.00","$46,270.00","$42,379.00","$50,161.00","$47,890.00","$44,393.00","$51,387.00","$51,042.00","$47,398.00","$54,686.00","$42,469.00","$38,431.00","$46,507.00","$43,681.00","$39,463.00","$47,898.00","$39,750.00","$36,570.00","$42,929.00","$40,217.00","$36,657.00","$43,776.00","$38,587.00","$35,461.00","$41,713.00","$39,739.00","$37,255.00","$42,387.00","$35,806.00","$33,459.00","$38,319.00","$35,473.00","$33,018.00","$38,110.00","$36,172.00","$33,698.00","$38,827.00","$36,830.00","$34,106.00","$39,773.00"
Page County,"$60,695.00","$53,602.00","$67,788.00","$60,567.00","$53,964.00","$67,170.00","$55,317.00","$49,016.00","$61,618.00","$52,739.00","$46,696.00","$58,782.00","$52,179.00","$47,655.00","$56,703.00","$54,313.00","$50,337.00","$58,289.00","$57,867.00","$54,167.00","$61,567.00","$49,507.00","$45,278.00","$53,736.00","$46,870.00","$42,505.00","$51,235.00","$46,927.00","$42,571.00","$51,283.00","$47,438.00","$43,639.00","$51,237.00","$45,205.00","$41,281.00","$49,129.00","$42,449.00","$39,415.00","$45,483.00","$40,960.00","$37,418.00","$44,502.00","$40,692.00","$36,842.00","$44,543.00","$42,317.00","$38,869.00","$45,765.00","$42,029.00","$38,136.00","$45,922.00","$40,635.00","$37,265.00","$44,005.00","$38,701.00","$35,972.00","$41,430.00","$38,062.00","$35,749.00","$40,525.00","$36,031.00","$33,811.00","$38,397.00","$35,098.00","$32,754.00","$37,609.00","$35,358.00","$33,012.00","$37,870.00","$36,848.00","$34,179.00","$39,725.00"
