Geographic Name,2023,2023,2023,2022,2022,2022,2021,2021,2021,2020,2020,2020,2019,2019,2019,2018,2018,2018,2017,2017,2017,2016,2016,2016,2015,2015,2015,2014,2014,2014,2013,2013,2013,2012,2012,2012,2011,2011,2011,2010,2010,2010,2009,2009,2009,2008,2008,2008,2007,2007,2007,2006,2006,2006,2005,2005,2005,2004,2004,2004,2003,2003,2003,2002,2002,2002,2001,2001,2001,2000,2000,2000
Palo Alto County,"$64,952.00","$57,528.00","$72,376.00","$65,438.00","$59,341.00","$71,535.00","$57,866.00","$50,919.00","$64,813.00","$63,164.00","$56,023.00","$70,305.00","$55,074.00","$49,517.00","$60,631.00","$55,322.00","$50,364.00","$60,280.00","$54,451.00","$49,892.00","$59,010.00","$50,642.00","$46,453.00","$54,831.00","$48,992.00","$44,390.00","$53,594.00","$50,600.00","$45,601.00","$55,599.00","$49,536.00","$44,973.00","$54,099.00","$47,639.00","$43,367.00","$51,911.00","$43,557.00","$39,428.00","$47,686.00","$43,360.00","$39,246.00","$47,474.00","$43,752.00","$40,641.00","$46,863.00","$42,062.00","$37,926.00","$46,198.00","$42,736.00","$39,044.00","$46,429.00","$38,645.00","$35,495.00","$41,795.00","$36,402.00","$33,345.00","$39,458.00","$37,163.00","$34,879.00","$39,597.00","$33,721.00","$31,613.00","$35,970.00","$32,884.00","$30,649.00","$35,282.00","$33,173.00","$30,962.00","$35,541.00","$33,824.00","$31,339.00","$36,506.00"
Plymouth County,"$74,765.00","$68,835.00","$80,695.00","$79,431.00","$71,959.00","$86,903.00","$74,002.00","$69,693.00","$78,311.00","$72,261.00","$65,958.00","$78,564.00","$69,165.00","$64,361.00","$73,969.00","$66,360.00","$60,243.00","$72,477.00","$51,484.00","$48,205.00","$54,763.00","$66,070.00","$61,085.00","$71,055.00","$61,929.00","$57,126.00","$66,732.00","$62,745.00","$56,664.00","$68,826.00","$58,113.00","$53,077.00","$63,149.00","$58,885.00","$54,538.00","$63,232.00","$55,047.00","$51,131.00","$58,963.00","$61,292.00","$57,870.00","$64,714.00","$58,440.00","$54,183.00","$62,698.00","$54,013.00","$49,580.00","$58,446.00","$50,250.00","$48,452.00","$52,049.00","$51,296.00","$47,900.00","$54,691.00","$47,954.00","$44,269.00","$51,639.00","$48,566.00","$45,597.00","$51,730.00","$45,487.00","$42,662.00","$48,498.00","$44,853.00","$41,817.00","$48,110.00","$43,949.00","$40,994.00","$47,118.00","$43,900.00","$40,685.00","$47,370.00"
Pocahontas County,"$68,654.00","$63,132.00","$74,176.00","$61,927.00","$54,891.00","$68,963.00","$59,634.00","$55,969.00","$63,299.00","$56,360.00","$49,102.00","$63,618.00","$56,146.00","$50,278.00","$62,014.00","$55,865.00","$51,814.00","$59,916.00","$66,012.00","$59,299.00","$72,725.00","$51,260.00","$46,638.00","$55,882.00","$47,872.00","$43,539.00","$52,205.00","$49,625.00","$45,131.00","$54,119.00","$50,401.00","$45,840.00","$54,962.00","$45,780.00","$41,663.00","$49,897.00","$43,766.00","$39,949.00","$47,583.00","$44,225.00","$40,385.00","$48,065.00","$45,593.00","$41,313.00","$49,873.00","$41,594.00","$37,621.00","$45,568.00","$40,968.00","$37,083.00","$44,854.00","$39,143.00","$35,933.00","$42,354.00","$37,404.00","$34,500.00","$40,308.00","$37,670.00","$35,355.00","$40,136.00","$34,374.00","$32,199.00","$36,695.00","$34,101.00","$31,813.00","$36,553.00","$34,366.00","$32,059.00","$36,840.00","$34,722.00","$32,088.00","$37,572.00"
Polk County,"$79,509.00","$75,624.00","$83,394.00","$77,369.00","$74,313.00","$80,425.00","$73,276.00","$71,025.00","$75,527.00","$67,821.00","$64,364.00","$71,278.00","$67,331.00","$64,854.00","$69,808.00","$68,479.00","$65,793.00","$71,165.00","$64,213.00","$59,041.00","$69,385.00","$64,169.00","$61,624.00","$66,714.00","$60,436.00","$58,480.00","$62,392.00","$61,028.00","$59,337.00","$62,719.00","$59,388.00","$57,326.00","$61,450.00","$57,942.00","$55,980.00","$59,904.00","$56,091.00","$53,772.00","$58,410.00","$54,328.00","$52,152.00","$56,504.00","$54,948.00","$52,833.00","$57,063.00","$56,980.00","$55,543.00","$58,417.00","$54,377.00","$52,810.00","$55,944.00","$52,618.00","$50,844.00","$54,392.00","$51,959.00","$50,452.00","$53,466.00","$51,304.00","$48,553.00","$54,212.00","$49,342.00","$46,694.00","$52,140.00","$48,887.00","$46,029.00","$51,924.00","$48,112.00","$45,297.00","$51,101.00","$48,413.00","$45,387.00","$51,641.00"
Pottawattamie County,"$70,768.00","$67,069.00","$74,467.00","$68,712.00","$63,763.00","$73,661.00","$66,144.00","$62,278.00","$70,010.00","$61,607.00","$55,854.00","$67,360.00","$60,322.00","$56,599.00","$64,045.00","$56,337.00","$52,373.00","$60,301.00","$46,389.00","$43,057.00","$49,721.00","$55,442.00","$51,919.00","$58,965.00","$52,927.00","$49,336.00","$56,518.00","$51,947.00","$47,943.00","$55,951.00","$50,570.00","$47,969.00","$53,171.00","$49,911.00","$47,585.00","$52,237.00","$48,589.00","$44,777.00","$52,401.00","$47,870.00","$45,032.00","$50,708.00","$45,769.00","$42,911.00","$48,627.00","$49,817.00","$46,696.00","$52,938.00","$48,467.00","$45,037.00","$51,897.00","$46,453.00","$43,778.00","$49,129.00","$44,988.00","$42,423.00","$47,553.00","$42,636.00","$40,125.00","$45,303.00","$40,779.00","$38,384.00","$43,323.00","$39,934.00","$37,382.00","$42,662.00","$39,741.00","$37,208.00","$42,446.00","$40,722.00","$37,901.00","$43,752.00"
Poweshiek County,"$73,434.00","$66,494.00","$80,374.00","$69,566.00","$63,227.00","$75,905.00","$60,542.00","$53,441.00","$67,643.00","$60,023.00","$51,575.00","$68,471.00","$57,741.00","$51,427.00","$64,055.00","$56,170.00","$50,777.00","$61,563.00","$50,980.00","$46,188.00","$55,772.00","$52,408.00","$48,429.00","$56,387.00","$52,861.00","$48,732.00","$56,990.00","$52,791.00","$47,708.00","$57,874.00","$50,799.00","$46,898.00","$54,700.00","$50,883.00","$46,957.00","$54,809.00","$49,853.00","$45,537.00","$54,169.00","$48,929.00","$45,049.00","$52,809.00","$47,337.00","$42,952.00","$51,722.00","$49,857.00","$45,501.00","$54,213.00","$48,674.00","$44,237.00","$53,111.00","$40,331.00","$37,582.00","$43,080.00","$43,686.00","$40,009.00","$47,363.00","$42,103.00","$39,525.00","$44,849.00","$40,009.00","$37,567.00","$42,609.00","$39,507.00","$36,883.00","$42,317.00","$39,262.00","$36,667.00","$42,041.00","$39,806.00","$36,919.00","$42,919.00"
Ringgold County,"$61,463.00","$54,433.00","$68,493.00","$60,061.00","$53,315.00","$66,807.00","$52,849.00","$47,153.00","$58,545.00","$53,466.00","$45,932.00","$61,000.00","$50,890.00","$45,394.00","$56,386.00","$48,754.00","$44,385.00","$53,123.00","$47,667.00","$42,790.00","$52,544.00","$47,638.00","$43,260.00","$52,016.00","$45,870.00","$41,772.00","$49,968.00","$42,854.00","$38,850.00","$46,858.00","$47,319.00","$45,575.00","$49,063.00","$40,049.00","$37,062.00","$43,036.00","$38,547.00","$34,857.00","$42,237.00","$36,810.00","$33,480.00","$40,140.00","$35,035.00","$31,568.00","$38,502.00","$36,658.00","$33,004.00","$40,313.00","$35,695.00","$32,222.00","$39,168.00","$36,631.00","$33,741.00","$39,521.00","$33,334.00","$30,414.00","$36,254.00","$32,762.00","$30,753.00","$34,903.00","$29,806.00","$27,957.00","$31,776.00","$29,734.00","$27,755.00","$31,854.00","$29,760.00","$27,790.00","$31,871.00","$30,521.00","$28,320.00","$32,893.00"
Sac County,"$72,395.00","$65,200.00","$79,590.00","$72,499.00","$66,186.00","$78,812.00","$66,007.00","$60,670.00","$71,344.00","$54,107.00","$47,400.00","$60,814.00","$59,392.00","$55,042.00","$63,742.00","$56,698.00","$51,494.00","$61,902.00","$57,106.00","$51,883.00","$62,329.00","$54,660.00","$50,575.00","$58,745.00","$52,506.00","$48,168.00","$56,844.00","$49,513.00","$47,176.00","$51,850.00","$51,399.00","$47,631.00","$55,167.00","$46,997.00","$43,029.00","$50,965.00","$49,480.00","$46,320.00","$52,640.00","$42,888.00","$40,151.00","$45,625.00","$44,135.00","$39,960.00","$48,310.00","$41,409.00","$37,918.00","$44,900.00","$38,737.00","$35,834.00","$41,639.00","$38,025.00","$34,827.00","$41,223.00","$37,687.00","$34,442.00","$40,933.00","$38,972.00","$36,538.00","$41,568.00","$34,970.00","$32,783.00","$37,303.00","$34,832.00","$32,496.00","$37,335.00","$34,305.00","$31,989.00","$36,788.00","$34,176.00","$31,618.00","$36,941.00"
Scott County,"$77,100.00","$72,664.00","$81,536.00","$68,576.00","$64,131.00","$73,021.00","$66,443.00","$62,674.00","$70,212.00","$67,038.00","$63,005.00","$71,071.00","$65,724.00","$61,845.00","$69,603.00","$59,865.00","$56,196.00","$63,534.00","$50,773.00","$46,305.00","$55,241.00","$56,208.00","$52,745.00","$59,671.00","$58,160.00","$54,823.00","$61,497.00","$54,959.00","$52,796.00","$57,122.00","$54,444.00","$51,241.00","$57,647.00","$53,315.00","$50,649.00","$55,981.00","$50,007.00","$48,110.00","$51,904.00","$47,800.00","$46,110.00","$49,490.00","$50,707.00","$48,348.00","$53,065.00","$52,218.00","$50,098.00","$54,339.00","$48,373.00","$45,780.00","$50,966.00","$46,640.00","$44,908.00","$48,371.00","$48,884.00","$46,593.00","$51,174.00","$46,947.00","$44,235.00","$49,826.00","$45,751.00","$43,116.00","$48,548.00","$45,217.00","$42,388.00","$48,235.00","$44,764.00","$41,969.00","$47,746.00","$45,332.00","$42,254.00","$48,634.00"
Shelby County,"$68,695.00","$60,973.00","$76,417.00","$71,628.00","$63,785.00","$79,471.00","$64,534.00","$57,105.00","$71,963.00","$54,234.00","$49,688.00","$58,780.00","$60,498.00","$53,738.00","$67,258.00","$58,862.00","$52,549.00","$65,175.00","$56,343.00","$50,425.00","$62,261.00","$59,121.00","$55,951.00","$62,291.00","$54,614.00","$49,915.00","$59,313.00","$55,637.00","$49,922.00","$61,352.00","$54,740.00","$50,016.00","$59,464.00","$53,135.00","$49,402.00","$56,868.00","$48,572.00","$44,789.00","$52,355.00","$49,056.00","$44,944.00","$53,168.00","$45,177.00","$41,910.00","$48,444.00","$47,103.00","$43,062.00","$51,144.00","$45,568.00","$41,974.00","$49,161.00","$41,313.00","$38,592.00","$44,034.00","$42,704.00","$38,850.00","$46,559.00","$42,636.00","$40,014.00","$45,430.00","$39,672.00","$37,246.00","$42,257.00","$38,787.00","$36,190.00","$41,569.00","$38,361.00","$35,788.00","$41,118.00","$38,407.00","$35,591.00","$41,447.00"
Sioux County,"$85,985.00","$78,265.00","$93,705.00","$75,994.00","$69,488.00","$82,500.00","$84,283.00","$78,529.00","$90,037.00","$74,868.00","$67,857.00","$81,879.00","$71,566.00","$66,796.00","$76,336.00","$70,162.00","$63,614.00","$76,710.00","$42,274.00","$38,102.00","$46,446.00","$66,605.00","$62,159.00","$71,051.00","$62,875.00","$58,732.00","$67,018.00","$60,205.00","$56,981.00","$63,429.00","$61,817.00","$57,787.00","$65,847.00","$61,176.00","$58,266.00","$64,086.00","$57,027.00","$51,801.00","$62,253.00","$53,705.00","$49,706.00","$57,704.00","$50,978.00","$48,310.00","$53,645.00","$52,513.00","$48,344.00","$56,681.00","$53,006.00","$49,410.00","$56,602.00","$46,192.00","$43,518.00","$48,867.00","$43,441.00","$41,157.00","$45,725.00","$47,564.00","$44,636.00","$50,685.00","$44,614.00","$41,945.00","$47,452.00","$42,417.00","$39,704.00","$45,315.00","$41,674.00","$39,006.00","$44,525.00","$41,787.00","$38,897.00","$44,893.00"
Story County,"$71,539.00","$65,250.00","$77,828.00","$68,720.00","$63,062.00","$74,378.00","$65,137.00","$60,633.00","$69,641.00","$61,341.00","$54,451.00","$68,231.00","$64,151.00","$58,837.00","$69,465.00","$57,464.00","$53,254.00","$61,674.00","$60,936.00","$58,043.00","$63,829.00","$55,561.00","$51,555.00","$59,567.00","$51,706.00","$49,514.00","$53,898.00","$52,128.00","$47,492.00","$56,764.00","$53,782.00","$49,723.00","$57,841.00","$51,291.00","$47,683.00","$54,899.00","$48,121.00","$45,185.00","$51,057.00","$49,192.00","$46,649.00","$51,735.00","$48,165.00","$44,588.00","$51,743.00","$50,265.00","$47,030.00","$53,499.00","$49,104.00","$45,933.00","$52,274.00","$44,698.00","$42,276.00","$47,121.00","$42,414.00","$39,855.00","$44,973.00","$43,328.00","$40,660.00","$46,172.00","$42,298.00","$39,680.00","$45,089.00","$41,671.00","$38,819.00","$44,732.00","$42,029.00","$39,133.00","$45,140.00","$42,911.00","$39,754.00","$46,318.00"
Tama County,"$66,288.00","$61,203.00","$71,373.00","$66,295.00","$61,268.00","$71,322.00","$61,660.00","$56,957.00","$66,363.00","$58,329.00","$52,580.00","$64,078.00","$56,281.00","$50,942.00","$61,620.00","$56,954.00","$51,656.00","$62,252.00","$51,317.00","$47,960.00","$54,674.00","$50,468.00","$46,780.00","$54,156.00","$59,226.00","$56,611.00","$61,841.00","$54,957.00","$51,909.00","$58,005.00","$53,844.00","$50,029.00","$57,659.00","$47,799.00","$45,015.00","$50,583.00","$50,034.00","$47,350.00","$52,718.00","$48,833.00","$45,029.00","$52,637.00","$45,564.00","$42,255.00","$48,873.00","$47,298.00","$43,761.00","$50,835.00","$44,734.00","$41,075.00","$48,392.00","$43,655.00","$40,833.00","$46,477.00","$45,719.00","$43,189.00","$48,250.00","$42,580.00","$39,958.00","$45,373.00","$39,052.00","$36,614.00","$41,653.00","$38,676.00","$36,105.00","$41,430.00","$38,258.00","$35,733.00","$40,961.00","$38,609.00","$35,799.00","$41,638.00"
Taylor County,"$59,116.00","$52,101.00","$66,131.00","$56,021.00","$50,129.00","$61,913.00","$54,458.00","$48,697.00","$60,219.00","$70,519.00","$66,782.00","$74,256.00","$51,510.00","$45,660.00","$57,360.00","$47,781.00","$43,259.00","$52,303.00","$50,495.00","$47,883.00","$53,107.00","$50,695.00","$47,286.00","$54,104.00","$46,466.00","$42,020.00","$50,912.00","$46,501.00","$42,228.00","$50,774.00","$45,009.00","$41,080.00","$48,938.00","$44,939.00","$40,889.00","$48,989.00","$43,155.00","$38,997.00","$47,313.00","$42,768.00","$39,038.00","$46,498.00","$39,727.00","$36,004.00","$43,451.00","$39,792.00","$36,043.00","$43,541.00","$38,920.00","$35,625.00","$42,215.00","$36,223.00","$33,200.00","$39,247.00","$35,835.00","$32,981.00","$38,689.00","$35,468.00","$33,291.00","$37,787.00","$32,404.00","$30,419.00","$34,519.00","$31,732.00","$29,623.00","$33,990.00","$31,748.00","$29,642.00","$34,004.00","$32,375.00","$30,048.00","$34,883.00"
Union County,"$59,066.00","$51,693.00","$66,439.00","$55,812.00","$50,590.00","$61,034.00","$55,698.00","$49,710.00","$61,686.00","$48,862.00","$42,096.00","$55,628.00","$52,914.00","$47,218.00","$58,610.00","$49,887.00","$45,614.00","$54,160.00","$46,981.00","$43,577.00","$50,385.00","$47,422.00","$42,870.00","$51,974.00","$45,010.00","$40,663.00","$49,357.00","$44,905.00","$41,841.00","$47,969.00","$43,357.00","$39,463.00","$47,251.00","$42,430.00","$39,412.00","$45,448.00","$39,922.00","$36,124.00","$43,720.00","$39,977.00","$36,178.00","$43,776.00","$41,167.00","$37,431.00","$44,904.00","$40,652.00","$37,246.00","$44,057.00","$40,704.00","$37,238.00","$44,169.00","$35,986.00","$32,992.00","$38,981.00","$36,916.00","$33,652.00","$40,179.00","$35,436.00","$33,263.00","$37,751.00","$32,838.00","$30,820.00","$34,988.00","$32,784.00","$30,610.00","$35,112.00","$32,402.00","$30,262.00","$34,692.00","$33,473.00","$31,061.00","$36,073.00"
Van Buren County,"$57,666.00","$50,467.00","$64,865.00","$64,550.00","$59,636.00","$69,464.00","$53,210.00","$48,517.00","$57,903.00","$51,908.00","$45,152.00","$58,664.00","$50,425.00","$46,091.00","$54,759.00","$47,905.00","$43,384.00","$52,426.00","$54,045.00","$48,373.00","$59,717.00","$44,875.00","$41,153.00","$48,597.00","$43,653.00","$40,110.00","$47,196.00","$42,555.00","$38,411.00","$46,699.00","$43,019.00","$39,299.00","$46,739.00","$42,183.00","$38,627.00","$45,739.00","$39,719.00","$37,125.00","$42,313.00","$37,833.00","$34,575.00","$41,091.00","$37,544.00","$33,779.00","$41,308.00","$38,207.00","$34,804.00","$41,610.00","$38,855.00","$35,647.00","$42,062.00","$35,472.00","$32,401.00","$38,544.00","$38,792.00","$36,338.00","$41,246.00","$34,361.00","$32,266.00","$36,591.00","$32,172.00","$30,186.00","$34,288.00","$31,610.00","$29,490.00","$33,881.00","$31,425.00","$29,335.00","$33,664.00","$32,243.00","$29,900.00","$34,769.00"
Wapello County,"$61,642.00","$58,920.00","$64,364.00","$61,555.00","$58,809.00","$64,301.00","$55,297.00","$49,952.00","$60,642.00","$49,060.00","$44,503.00","$53,617.00","$50,533.00","$45,972.00","$55,094.00","$48,226.00","$43,795.00","$52,657.00","$59,365.00","$54,454.00","$64,276.00","$41,312.00","$38,072.00","$44,552.00","$44,738.00","$41,486.00","$47,990.00","$42,414.00","$39,178.00","$45,650.00","$40,629.00","$37,344.00","$43,914.00","$41,547.00","$39,227.00","$43,867.00","$39,999.00","$37,252.00","$42,746.00","$38,569.00","$35,514.00","$41,624.00","$39,941.00","$36,708.00","$43,174.00","$40,202.00","$37,365.00","$43,038.00","$38,375.00","$34,982.00","$41,767.00","$37,778.00","$34,786.00","$40,771.00","$34,098.00","$32,469.00","$35,727.00","$36,073.00","$33,929.00","$38,353.00","$34,515.00","$32,464.00","$36,695.00","$32,769.00","$30,646.00","$35,038.00","$32,269.00","$30,193.00","$34,487.00","$33,177.00","$30,861.00","$35,668.00"
Warren County,"$92,695.00","$85,372.00","$100,018.00","$90,943.00","$82,952.00","$98,934.00","$85,704.00","$76,583.00","$94,825.00","$82,206.00","$76,370.00","$88,042.00","$79,557.00","$72,074.00","$87,040.00","$78,192.00","$73,224.00","$83,160.00","$49,445.00","$44,567.00","$54,323.00","$74,031.00","$68,803.00","$79,259.00","$67,728.00","$63,129.00","$72,327.00","$67,342.00","$62,602.00","$72,082.00","$66,328.00","$61,626.00","$71,030.00","$63,310.00","$58,791.00","$67,829.00","$62,688.00","$58,750.00","$66,626.00","$62,036.00","$57,233.00","$66,839.00","$60,253.00","$56,412.00","$64,095.00","$62,317.00","$59,264.00","$65,371.00","$61,688.00","$58,041.00","$65,334.00","$58,100.00","$54,925.00","$61,275.00","$53,329.00","$50,849.00","$55,809.00","$56,594.00","$53,205.00","$60,198.00","$53,548.00","$50,372.00","$56,926.00","$52,587.00","$49,182.00","$56,229.00","$50,974.00","$47,677.00","$54,498.00","$51,426.00","$47,811.00","$55,315.00"
Washington County,"$75,136.00","$68,895.00","$81,377.00","$70,539.00","$63,806.00","$77,272.00","$65,761.00","$58,665.00","$72,857.00","$65,061.00","$60,655.00","$69,467.00","$63,230.00","$56,948.00","$69,512.00","$65,849.00","$61,961.00","$69,737.00","$53,806.00","$48,582.00","$59,030.00","$57,315.00","$53,097.00","$61,533.00","$55,283.00","$50,270.00","$60,296.00","$56,243.00","$52,392.00","$60,094.00","$54,480.00","$51,293.00","$57,667.00","$53,888.00","$49,931.00","$57,845.00","$50,559.00","$45,915.00","$55,203.00","$47,118.00","$44,241.00","$49,995.00","$49,760.00","$45,650.00","$53,871.00","$50,130.00","$46,688.00","$53,572.00","$50,265.00","$48,276.00","$52,255.00","$46,265.00","$43,098.00","$49,432.00","$42,756.00","$39,832.00","$45,680.00","$44,005.00","$41,355.00","$46,826.00","$41,765.00","$39,276.00","$44,413.00","$40,833.00","$38,230.00","$43,613.00","$40,398.00","$37,820.00","$43,152.00","$40,464.00","$37,622.00","$43,522.00"
Wayne County,"$59,904.00","$52,501.00","$67,307.00","$58,000.00","$51,140.00","$64,860.00","$53,282.00","$47,728.00","$58,836.00","$52,016.00","$45,484.00","$58,548.00","$49,962.00","$44,338.00","$55,586.00","$46,725.00","$42,433.00","$51,017.00","$54,528.00","$50,983.00","$58,073.00","$41,118.00","$37,021.00","$45,215.00","$44,381.00","$40,113.00","$48,649.00","$42,006.00","$38,169.00","$45,843.00","$38,981.00","$36,571.00","$41,391.00","$39,060.00","$35,592.00","$42,528.00","$37,662.00","$34,003.00","$41,321.00","$35,867.00","$32,983.00","$38,751.00","$35,092.00","$31,644.00","$38,541.00","$35,563.00","$32,301.00","$38,824.00","$34,223.00","$31,169.00","$37,278.00","$34,010.00","$31,103.00","$36,917.00","$33,788.00","$31,014.00","$36,562.00","$32,637.00","$30,625.00","$34,782.00","$30,294.00","$28,400.00","$32,314.00","$29,722.00","$27,737.00","$31,849.00","$29,370.00","$27,410.00","$31,471.00","$30,116.00","$27,945.00","$32,456.00"
Webster County,"$63,557.00","$56,019.00","$71,095.00","$67,110.00","$63,257.00","$70,963.00","$55,183.00","$49,456.00","$60,910.00","$58,355.00","$55,427.00","$61,283.00","$53,344.00","$48,221.00","$58,467.00","$52,093.00","$47,864.00","$56,322.00","$61,381.00","$55,943.00","$66,819.00","$48,013.00","$43,989.00","$52,037.00","$44,922.00","$41,043.00","$48,801.00","$43,490.00","$40,577.00","$46,403.00","$45,202.00","$41,249.00","$49,155.00","$42,444.00","$39,879.00","$45,009.00","$42,178.00","$38,866.00","$45,490.00","$39,565.00","$36,506.00","$42,624.00","$40,501.00","$37,411.00","$43,591.00","$41,568.00","$39,321.00","$43,814.00","$42,864.00","$39,514.00","$46,213.00","$39,071.00","$36,754.00","$41,388.00","$39,203.00","$36,695.00","$41,711.00","$38,524.00","$36,260.00","$40,928.00","$37,140.00","$34,949.00","$39,467.00","$35,814.00","$33,531.00","$38,253.00","$35,479.00","$33,232.00","$37,878.00","$35,999.00","$33,542.00","$38,636.00"
Winnebago County,"$65,086.00","$57,580.00","$72,592.00","$66,776.00","$58,969.00","$74,583.00","$59,949.00","$53,635.00","$66,263.00","$52,706.00","$47,506.00","$57,906.00","$50,258.00","$46,238.00","$54,278.00","$54,433.00","$49,149.00","$59,717.00","$61,395.00","$59,137.00","$63,653.00","$52,953.00","$47,748.00","$58,158.00","$48,408.00","$45,133.00","$51,683.00","$50,703.00","$46,152.00","$55,254.00","$50,383.00","$46,399.00","$54,367.00","$49,213.00","$44,986.00","$53,440.00","$47,692.00","$43,247.00","$52,137.00","$48,933.00","$44,730.00","$53,136.00","$44,608.00","$40,366.00","$48,850.00","$43,187.00","$39,871.00","$46,503.00","$46,340.00","$41,912.00","$50,768.00","$41,305.00","$37,760.00","$44,850.00","$39,980.00","$37,195.00","$42,765.00","$42,772.00","$40,157.00","$45,558.00","$40,362.00","$37,900.00","$42,983.00","$39,633.00","$37,002.00","$42,451.00","$38,741.00","$36,180.00","$41,484.00","$39,710.00","$36,851.00","$42,791.00"
Winneshiek County,"$80,932.00","$74,311.00","$87,553.00","$72,032.00","$63,606.00","$80,458.00","$70,482.00","$64,187.00","$76,777.00","$61,813.00","$54,321.00","$69,305.00","$65,482.00","$60,539.00","$70,425.00","$61,807.00","$57,049.00","$66,565.00","$55,084.00","$51,108.00","$59,060.00","$62,115.00","$57,345.00","$66,885.00","$59,096.00","$55,307.00","$62,885.00","$55,984.00","$52,028.00","$59,940.00","$53,194.00","$50,162.00","$56,226.00","$49,889.00","$46,124.00","$53,654.00","$49,148.00","$45,614.00","$52,682.00","$51,248.00","$47,197.00","$55,299.00","$48,562.00","$44,152.00","$52,972.00","$48,826.00","$44,830.00","$52,822.00","$46,946.00","$43,699.00","$50,193.00","$44,243.00","$40,606.00","$47,880.00","$45,707.00","$42,965.00","$48,449.00","$42,218.00","$39,644.00","$44,959.00","$40,344.00","$37,898.00","$42,947.00","$39,432.00","$36,825.00","$42,223.00","$39,434.00","$36,840.00","$42,211.00","$40,313.00","$37,413.00","$43,437.00"
Woodbury County,"$65,984.00","$60,193.00","$71,775.00","$66,830.00","$61,767.00","$71,893.00","$60,110.00","$55,122.00","$65,098.00","$60,553.00","$55,077.00","$66,029.00","$58,419.00","$54,624.00","$62,214.00","$60,059.00","$57,267.00","$62,851.00","$56,067.00","$50,508.00","$61,626.00","$51,877.00","$48,351.00","$55,403.00","$50,774.00","$48,440.00","$53,108.00","$45,641.00","$42,823.00","$48,459.00","$45,678.00","$43,751.00","$47,605.00","$43,163.00","$40,405.00","$45,921.00","$43,362.00","$40,450.00","$46,274.00","$42,672.00","$40,606.00","$44,738.00","$43,820.00","$40,837.00","$46,803.00","$43,616.00","$40,992.00","$46,239.00","$44,494.00","$42,357.00","$46,631.00","$41,690.00","$39,498.00","$43,882.00","$41,032.00","$38,797.00","$43,266.00","$38,790.00","$36,540.00","$41,178.00","$38,133.00","$35,922.00","$40,480.00","$38,156.00","$35,758.00","$40,714.00","$38,464.00","$36,064.00","$41,024.00","$39,632.00","$36,950.00","$42,509.00"
Worth County,"$75,449.00","$67,573.00","$83,325.00","$71,329.00","$65,407.00","$77,251.00","$64,965.00","$58,075.00","$71,855.00","$54,474.00","$47,149.00","$61,799.00","$60,139.00","$53,695.00","$66,583.00","$58,587.00","$54,163.00","$63,011.00","$56,542.00","$51,564.00","$61,520.00","$54,628.00","$49,224.00","$60,032.00","$50,761.00","$45,879.00","$55,643.00","$50,286.00","$45,364.00","$55,208.00","$49,605.00","$44,792.00","$54,418.00","$48,382.00","$44,879.00","$51,885.00","$48,718.00","$45,030.00","$52,406.00","$46,384.00","$42,224.00","$50,544.00","$49,371.00","$46,258.00","$52,484.00","$48,580.00","$45,054.00","$52,105.00","$44,391.00","$40,113.00","$48,668.00","$42,226.00","$39,122.00","$45,330.00","$40,842.00","$37,191.00","$44,494.00","$40,251.00","$37,857.00","$42,796.00","$37,120.00","$34,823.00","$39,569.00","$37,122.00","$34,674.00","$39,742.00","$37,209.00","$34,751.00","$39,842.00","$37,452.00","$34,700.00","$40,422.00"
Wright County,"$74,189.00","$67,342.00","$81,036.00","$67,291.00","$61,859.00","$72,723.00","$61,072.00","$54,575.00","$67,569.00","$57,133.00","$48,469.00","$65,797.00","$54,251.00","$48,951.00","$59,551.00","$54,802.00","$51,110.00","$58,494.00","$47,383.00","$42,586.00","$52,180.00","$47,815.00","$43,188.00","$52,442.00","$49,882.00","$46,078.00","$53,686.00","$50,108.00","$44,940.00","$55,276.00","$49,369.00","$45,413.00","$53,325.00","$47,677.00","$43,218.00","$52,136.00","$43,647.00","$39,508.00","$47,786.00","$44,456.00","$41,339.00","$47,573.00","$47,130.00","$42,845.00","$51,415.00","$46,068.00","$41,971.00","$50,166.00","$43,560.00","$39,430.00","$47,691.00","$41,656.00","$39,814.00","$43,499.00","$41,152.00","$37,425.00","$44,880.00","$41,773.00","$39,208.00","$44,505.00","$38,716.00","$36,352.00","$41,233.00","$37,323.00","$34,849.00","$39,973.00","$37,106.00","$34,648.00","$39,739.00","$37,624.00","$34,909.00","$40,549.00"